user_id,timestamp,is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days,passed_course
15562,1506665833,True,2.0,0.0,9,8,3,26,5,False
15563,1510041423,True,26.0,20.0,52,51,27,149,8,False
15566,1463244968,True,31.0,100.0,93,87,42,247,22,False
15567,1441068070,True,1.0,0.0,61,43,1,93,2,False
15568,1471713667,True,0.0,0.0,3,0,0,3,2,False
15569,1515459621,True,15.0,3.0,95,74,28,279,17,False
15570,1493726227,True,0.0,0.0,3,3,0,3,1,False
15571,1518083753,True,50.0,52.0,133,130,57,373,28,False
15572,1501513411,True,0.0,0.0,1,1,0,1,1,False
15573,1505486351,True,2.0,0.0,6,6,2,8,1,False
15574,1526211096,False,0.0,0.0,1,1,0,1,1,False
15575,1450025963,True,0.0,0.0,3,3,0,3,1,False
15576,1518532351,True,0.0,0.0,2,2,0,3,2,False
15577,1444054981,True,18.0,10.0,50,47,18,91,10,False
15578,1475245780,True,2.0,0.0,10,10,2,13,1,False
15579,1498704362,True,0.0,0.0,1,0,1,1,1,False
15580,1525869140,False,40.0,33.0,102,102,56,174,19,False
15581,1458169258,True,5.0,7.0,24,23,6,27,6,False
15582,1445509070,True,0.0,0.0,1,1,0,1,1,False
15583,1435941160,True,0.0,0.0,1,0,0,1,1,False
15586,1445083270,True,0.0,0.0,1,0,0,1,1,False
15587,1521015283,True,0.0,0.0,8,6,2,10,1,False
15588,1436591529,True,0.0,0.0,1,0,0,1,1,False
15590,1469657359,True,0.0,0.0,1,1,0,1,1,False
15591,1442824458,True,18.0,1.0,47,47,18,94,18,False
15592,1519601232,True,2.0,1.0,7,7,3,7,1,False
15593,1519653476,True,0.0,0.0,1,1,0,1,1,False
15595,1517327763,True,2.0,0.0,6,6,2,10,1,False
15596,1438257475,True,69.0,69.0,170,163,92,454,16,False
15597,1526664344,False,61.0,120.0,164,158,141,432,4,False
15598,1474543510,True,0.0,0.0,1,1,0,1,1,False
15600,1494704523,True,79.0,146.0,198,198,94,696,24,True
15601,1436615329,True,0.0,0.0,1,1,0,1,1,False
15604,1475656754,True,0.0,0.0,1,0,0,1,1,False
15605,1477155574,True,29.0,22.0,68,68,29,103,9,False
15606,1524993880,False,0.0,0.0,1,1,0,1,1,False
15608,1521638298,True,0.0,0.0,1,1,0,1,1,False
15609,1526229301,False,65.0,26.0,180,173,105,802,39,True
15611,1525695495,False,34.0,18.0,68,68,41,231,35,False
15612,1478628496,True,2.0,0.0,9,9,2,9,1,False
15613,1522403508,True,30.0,22.0,57,57,31,133,6,False
15614,1505156886,True,0.0,0.0,1,0,1,2,1,False
15615,1436472456,True,2.0,0.0,9,9,2,25,1,False
15617,1445642376,True,28.0,33.0,66,66,37,79,1,False
15618,1514365745,True,0.0,0.0,1,1,0,1,1,False
15619,1516443060,True,2.0,2.0,13,12,5,16,2,False
15620,1446399703,True,10.0,11.0,80,56,17,85,1,False
15621,1524758377,False,10.0,9.0,32,31,11,117,20,False
15623,1436227556,True,16.0,29.0,41,41,17,101,8,False
15624,1524084684,True,0.0,0.0,1,1,0,3,1,False
15625,1515359882,True,0.0,0.0,1,1,0,1,1,False
15626,1434632911,True,0.0,0.0,5,4,0,6,1,False
15627,1446648447,True,28.0,6.0,66,66,28,116,12,False
15628,1437980482,True,0.0,0.0,18,14,0,34,1,False
15629,1525121263,False,57.0,21.0,136,136,59,193,6,False
15630,1478082063,True,0.0,0.0,2,2,0,2,2,False
15631,1466248333,True,0.0,0.0,10,8,0,10,1,False
15632,1476047549,True,0.0,0.0,1,1,0,1,1,False
15634,1512314331,True,66.0,99.0,193,183,105,926,23,True
15636,1436131393,True,6.0,3.0,20,20,7,49,3,False
15637,1459573976,True,0.0,0.0,1,1,0,1,1,False
15639,1441993559,True,0.0,0.0,1,1,0,1,1,False
15641,1464673615,True,0.0,0.0,7,7,0,12,1,False
15643,1514362131,True,4.0,7.0,89,47,53,250,2,False
15644,1495097233,True,0.0,0.0,3,3,0,3,1,False
15645,1512066001,True,15.0,33.0,36,36,16,78,10,False
15646,1436441380,True,0.0,0.0,1,0,0,1,1,False
15647,1522398755,True,78.0,75.0,198,198,104,421,14,True
15648,1520541829,True,0.0,0.0,1,1,0,2,1,False
15649,1478357172,True,5.0,11.0,101,82,14,163,15,False
15651,1476458924,True,2.0,0.0,8,8,2,11,1,False
15652,1499339734,True,47.0,39.0,123,122,60,184,13,False
15653,1502480267,True,61.0,57.0,158,157,92,349,18,False
15654,1511527879,True,0.0,0.0,1,1,0,1,1,False
15655,1458917868,True,0.0,0.0,2,2,0,3,1,False
15656,1526601825,False,0.0,0.0,56,43,1,139,7,False
15657,1458989771,True,14.0,10.0,38,37,17,123,9,False
15660,1480786841,True,0.0,0.0,1,0,0,2,1,False
15661,1447501501,True,77.0,67.0,193,193,97,452,21,True
15662,1518936989,True,0.0,0.0,1,1,0,1,1,False
15663,1476028758,True,0.0,0.0,1,1,0,1,1,False
15664,1435308625,True,0.0,0.0,1,1,0,1,1,False
15665,1461227081,True,2.0,0.0,16,13,2,23,2,False
15667,1435893099,True,0.0,0.0,2,0,0,2,1,False
15669,1513039131,True,2.0,0.0,20,18,5,36,5,False
15670,1526365729,False,0.0,0.0,1,1,0,1,1,False
15671,1473767539,True,0.0,0.0,1,0,0,1,1,False
15673,1509828783,True,2.0,0.0,46,30,17,115,3,False
15675,1507754235,True,0.0,0.0,10,6,2,12,1,False
15676,1436279319,True,3.0,1.0,9,9,3,14,2,False
15678,1523339582,True,76.0,25.0,198,198,83,479,6,True
15679,1519123090,True,0.0,0.0,3,3,0,3,2,False
15681,1518964173,True,0.0,0.0,1,1,0,1,1,False
15682,1482592885,True,0.0,0.0,17,3,1,27,1,False
15683,1479808789,True,0.0,0.0,1,1,0,1,1,False
15684,1526766932,False,34.0,31.0,166,134,75,294,6,False
15685,1475189381,True,0.0,0.0,2,2,0,2,1,False
15686,1489084641,True,9.0,9.0,29,28,14,44,3,False
15687,1469003073,True,0.0,0.0,3,3,0,6,3,False
15688,1464353636,True,0.0,0.0,1,1,0,1,1,False
15689,1522327081,True,0.0,0.0,1,0,1,1,1,False
15691,1470843078,True,0.0,0.0,1,0,0,1,1,False
15693,1505682980,True,2.0,0.0,25,21,15,30,3,False
15695,1507009085,True,0.0,0.0,1,0,1,2,2,False
15696,1510500631,True,0.0,0.0,1,1,0,1,1,False
15697,1501838587,True,0.0,0.0,1,1,0,1,1,False
15698,1475313438,True,15.0,61.0,40,40,15,116,9,False
15699,1525726104,False,0.0,0.0,2,0,0,2,1,False
15700,1497529900,True,0.0,0.0,1,1,0,1,1,False
15701,1477474920,True,0.0,0.0,8,6,1,11,3,False
15702,1453290493,True,0.0,0.0,1,1,0,1,1,False
15703,1508606359,True,78.0,133.0,198,198,116,1147,46,True
15704,1445258831,True,0.0,0.0,1,1,0,1,1,False
15708,1436020756,True,5.0,0.0,5,5,2,16,1,False
15709,1436801112,True,0.0,0.0,1,0,0,1,1,False
15710,1467212251,True,0.0,0.0,2,2,0,2,1,False
15711,1521898560,True,3.0,4.0,19,11,10,25,2,False
15712,1446145917,True,0.0,0.0,1,1,0,1,1,False
15715,1503904636,True,0.0,0.0,1,1,0,2,2,False
15716,1494194809,True,0.0,0.0,10,8,0,14,1,False
15717,1467551904,True,20.0,32.0,58,54,23,167,26,False
15718,1457493857,True,2.0,0.0,10,10,2,11,1,False
15719,1489583716,True,0.0,0.0,1,1,0,145,77,False
15720,1493800603,True,0.0,0.0,2,2,0,2,1,False
15724,1485590911,True,1.0,1.0,6,5,2,13,2,False
15725,1454663653,True,1.0,0.0,23,18,3,55,8,False
15726,1437138388,True,75.0,22.0,188,188,81,547,11,True
15730,1510349816,True,13.0,1.0,36,36,13,108,8,False
15731,1456083911,True,4.0,2.0,16,16,4,36,4,False
15732,1480945808,True,23.0,25.0,60,59,25,229,16,False
15733,1521022338,True,3.0,4.0,96,54,19,264,36,False
15734,1436419096,True,8.0,6.0,27,27,8,54,4,False
15735,1521840333,True,84.0,119.0,197,197,115,2279,72,True
15736,1506165031,True,78.0,94.0,198,198,99,502,13,True
15737,1506932515,True,1.0,0.0,19,16,4,19,2,False
15738,1491847467,True,52.0,55.0,144,134,72,254,19,False
15739,1525374173,False,80.0,41.0,198,198,106,614,10,True
15740,1438854500,True,0.0,0.0,1,1,0,1,1,False
15742,1497460225,True,7.0,7.0,32,29,8,40,5,False
15743,1438339703,True,77.0,123.0,193,193,105,388,19,True
15744,1467796348,True,0.0,0.0,1,0,0,3,3,False
15746,1464393299,True,0.0,0.0,1,0,0,1,1,False
15748,1443595964,True,0.0,0.0,1,1,0,2,1,False
15749,1449851547,True,18.0,16.0,50,49,20,71,3,False
15750,1494706418,True,83.0,28.0,198,198,94,744,44,True
15752,1524071467,True,22.0,32.0,58,56,39,235,8,False
15753,1434437295,True,0.0,0.0,5,3,1,6,1,False
15755,1521618731,True,0.0,0.0,1,1,0,1,1,False
15756,1503698009,True,2.0,0.0,11,11,2,14,3,False
15757,1438607310,True,0.0,0.0,1,0,0,1,1,False
15758,1507901215,True,0.0,0.0,51,35,7,81,3,False
15759,1519317894,True,0.0,0.0,1,1,0,1,1,False
15760,1472842591,True,59.0,157.0,193,173,82,1548,17,True
15761,1459344341,True,2.0,0.0,7,7,2,10,1,False
15762,1524919906,False,13.0,6.0,33,32,15,56,3,False
15763,1500959192,True,5.0,0.0,15,15,5,15,1,False
15764,1525937125,False,0.0,0.0,1,1,0,8,8,False
15765,1461686384,True,0.0,0.0,7,7,0,7,2,False
15766,1471183873,True,2.0,2.0,6,6,4,6,1,False
15767,1480617900,True,76.0,43.0,196,196,109,812,28,True
15768,1444846488,True,0.0,0.0,2,2,0,2,1,False
15769,1526673248,False,0.0,0.0,1,1,0,1,1,False
15770,1526058380,False,0.0,0.0,1,1,0,1,1,False
15771,1477288606,True,1.0,0.0,7,7,1,12,1,False
15772,1510066761,True,76.0,37.0,198,198,80,488,21,True
15773,1449649217,True,0.0,0.0,3,3,0,3,2,False
15774,1491162689,True,0.0,0.0,1,1,0,1,1,False
15775,1491898537,True,0.0,0.0,6,5,0,12,4,False
15776,1434962021,True,1.0,0.0,7,7,1,7,2,False
15777,1509363672,True,16.0,72.0,50,47,20,366,19,False
15778,1496581092,True,0.0,0.0,2,2,0,2,1,False
15780,1498594029,True,15.0,5.0,58,46,26,114,6,False
15781,1456927624,True,7.0,1.0,25,24,8,42,2,False
15782,1521534599,True,0.0,0.0,4,3,1,27,2,False
15787,1525116507,False,36.0,20.0,63,63,39,221,20,False
15788,1500846693,True,29.0,33.0,84,77,37,294,8,False
15789,1437426020,True,69.0,55.0,180,177,82,520,27,True
15790,1474963124,True,0.0,0.0,3,0,1,6,1,False
15795,1473246492,True,0.0,0.0,1,0,0,1,1,False
15801,1458546949,True,0.0,0.0,1,1,0,2,1,False
15802,1445165566,True,35.0,22.0,91,88,41,132,5,False
15805,1491401026,True,4.0,8.0,153,122,4,167,3,False
15806,1475919826,True,0.0,0.0,3,3,0,6,4,False
15807,1446312463,True,0.0,0.0,1,1,0,1,1,False
15808,1497871469,True,75.0,70.0,194,194,99,487,54,True
15811,1469790608,True,0.0,0.0,1,0,0,1,1,False
15812,1520788450,True,0.0,0.0,2,2,0,2,1,False
15813,1463347005,True,0.0,0.0,1,0,0,2,1,False
15816,1475481880,True,0.0,0.0,1,1,0,1,1,False
15818,1476338471,True,12.0,22.0,44,36,13,136,8,False
15819,1445504261,True,0.0,0.0,1,1,0,1,1,False
15823,1477647082,True,24.0,17.0,60,60,25,101,24,False
15824,1462187526,True,2.0,0.0,9,9,2,17,5,False
15828,1517658325,True,0.0,0.0,1,1,0,1,1,False
15829,1510221270,True,2.0,0.0,10,10,2,30,9,False
15833,1435747702,True,8.0,1.0,26,26,8,33,2,False
15834,1467049648,True,0.0,0.0,1,0,0,1,1,False
15836,1436129480,True,0.0,0.0,1,1,0,1,1,False
15837,1496128893,True,0.0,0.0,2,0,0,3,2,False
15838,1457900480,True,8.0,8.0,26,26,9,49,3,False
15839,1495846593,True,31.0,31.0,70,70,37,128,3,False
15841,1449193819,True,2.0,2.0,10,10,4,33,9,False
15842,1495202088,True,2.0,0.0,30,23,3,35,2,False
15843,1474035482,True,0.0,0.0,1,1,0,1,1,False
15844,1459885979,True,0.0,0.0,1,1,0,1,1,False
15845,1525941670,False,0.0,0.0,1,0,1,1,1,False
15847,1514839882,True,51.0,30.0,133,131,71,222,16,False
15849,1508082099,True,0.0,0.0,1,1,0,1,1,False
15850,1519422510,True,19.0,12.0,70,62,27,107,9,False
15853,1479994860,True,87.0,19.0,196,196,91,477,24,True
15854,1526363254,False,21.0,18.0,60,57,35,241,12,False
15855,1522142123,True,0.0,0.0,28,19,9,28,1,False
15856,1508946347,True,60.0,45.0,154,150,88,272,10,False
15858,1495910616,True,2.0,0.0,11,11,2,16,2,False
15859,1473696975,True,30.0,67.0,74,73,55,247,27,False
15862,1451816130,True,46.0,20.0,113,113,51,241,44,False
15864,1497339004,True,9.0,2.0,28,28,10,50,2,False
15865,1490006968,True,0.0,0.0,72,44,0,90,3,False
15867,1519485060,True,0.0,0.0,3,3,0,4,2,False
15868,1452946904,True,0.0,0.0,1,1,0,1,1,False
15869,1525888129,False,2.0,0.0,8,8,2,11,1,False
15870,1492109864,True,1.0,0.0,46,30,1,108,8,False
15871,1463046911,True,0.0,0.0,1,0,0,1,1,False
15872,1524537083,False,80.0,42.0,198,198,90,439,9,True
15873,1520424401,True,0.0,0.0,1,0,1,1,1,False
15875,1464857493,True,0.0,0.0,1,1,0,1,1,False
15876,1526220845,False,2.0,0.0,10,10,2,14,5,False
15878,1519560321,True,0.0,0.0,3,3,1,3,1,False
15881,1497201461,True,0.0,0.0,1,0,0,1,1,False
15882,1480761498,True,0.0,0.0,1,1,0,1,1,False
15884,1436192166,True,0.0,0.0,1,0,0,1,1,False
15885,1434375835,True,0.0,0.0,1,1,0,1,1,False
15886,1499630400,True,0.0,0.0,1,0,1,2,1,False
15888,1471572665,True,25.0,46.0,196,145,61,222,7,False
15890,1526317196,False,0.0,0.0,2,2,0,2,2,False
15891,1526480959,False,18.0,63.0,48,44,22,265,11,False
15892,1521389772,True,0.0,0.0,1,0,1,1,1,False
15893,1458419058,True,9.0,30.0,30,29,11,42,1,False
15894,1526733572,False,21.0,26.0,50,49,24,77,5,False
15896,1466503763,True,2.0,1.0,26,20,7,70,9,False
15898,1507126879,True,0.0,0.0,2,2,0,6,1,False
15899,1479488437,True,0.0,0.0,1,0,1,1,1,False
15900,1488528783,True,1.0,1.0,5,4,2,5,1,False
15902,1497268804,True,50.0,44.0,127,126,71,182,7,False
15903,1525417463,False,0.0,0.0,1,1,0,1,1,False
15905,1523854816,True,0.0,0.0,1,1,0,1,1,False
15906,1510167580,True,2.0,0.0,9,9,2,9,1,False
15907,1474381447,True,0.0,0.0,1,1,0,1,1,False
15910,1499347096,True,2.0,1.0,193,119,70,232,4,False
15912,1517234492,True,0.0,0.0,1,1,0,1,1,False
15913,1468165931,True,65.0,24.0,162,154,78,344,12,False
15914,1495723524,True,0.0,0.0,1,1,0,1,1,False
15915,1436605004,True,0.0,0.0,1,0,0,1,1,False
15916,1441118094,True,0.0,0.0,2,2,0,2,1,False
15917,1510904273,True,2.0,0.0,10,10,2,11,2,False
15918,1434570244,True,8.0,2.0,26,26,8,32,3,False
15922,1506267516,True,0.0,0.0,1,0,1,1,1,False
15923,1445544062,True,1.0,0.0,4,4,1,4,1,False
15924,1508778870,True,24.0,17.0,61,60,25,111,6,False
15925,1525416147,False,0.0,0.0,1,1,0,1,1,False
15927,1467824554,True,2.0,1.0,11,11,3,20,1,False
15929,1466690517,True,2.0,0.0,9,9,2,13,2,False
15930,1502898812,True,77.0,72.0,198,198,116,440,45,True
15935,1437036739,True,0.0,0.0,1,1,0,1,1,False
15937,1485698045,True,2.0,0.0,10,10,2,18,7,False
15938,1459234721,True,2.0,0.0,8,8,2,8,1,False
15940,1436032129,True,32.0,4.0,82,79,32,125,7,False
15941,1508270342,True,0.0,0.0,1,0,1,1,1,False
15943,1503403054,True,74.0,82.0,197,196,115,310,23,True
15944,1500374631,True,1.0,2.0,24,18,4,32,5,False
15945,1461396729,True,8.0,2.0,24,24,8,28,1,False
15948,1437649721,True,0.0,0.0,1,1,0,1,1,False
15949,1439637003,True,0.0,0.0,5,5,0,7,1,False
15950,1500809334,True,76.0,45.0,196,196,88,330,10,True
15955,1521009231,True,0.0,0.0,10,10,3,13,2,False
15956,1485415484,True,52.0,47.0,137,134,62,289,42,False
15959,1436810704,True,39.0,49.0,100,99,56,202,8,False
15960,1444852139,True,0.0,0.0,15,6,1,27,3,False
15962,1506888276,True,9.0,6.0,25,25,9,37,1,False
15963,1518625298,True,47.0,138.0,148,142,94,392,42,False
15964,1475767178,True,0.0,0.0,1,0,0,1,1,False
15965,1473706712,True,0.0,0.0,1,1,0,1,1,False
15966,1494150610,True,30.0,7.0,62,61,36,233,4,False
15967,1459863552,True,3.0,0.0,14,13,3,29,5,False
15968,1475672414,True,0.0,0.0,3,3,0,9,1,False
15970,1449575035,True,0.0,0.0,1,0,0,1,1,False
15971,1519930375,True,13.0,1.0,40,39,15,57,3,False
15972,1486973669,True,3.0,0.0,14,13,3,14,2,False
15973,1517569784,True,0.0,0.0,2,2,0,2,1,False
15974,1502656377,True,2.0,0.0,10,10,2,17,1,False
15976,1435115783,True,2.0,0.0,10,10,2,17,4,False
15977,1446744055,True,0.0,0.0,1,1,0,1,1,False
15979,1526180064,False,40.0,206.0,131,123,71,1337,30,False
15981,1474717634,True,0.0,0.0,2,1,0,2,1,False
15985,1513857457,True,4.0,7.0,12,11,8,12,1,False
15986,1525689351,False,0.0,0.0,1,1,0,1,1,False
15988,1466443869,True,0.0,0.0,9,7,0,10,2,False
15990,1481706282,True,0.0,0.0,1,0,0,26,17,False
15991,1466651593,True,0.0,0.0,7,3,0,8,2,False
15992,1502894471,True,6.0,3.0,16,16,6,23,5,False
15993,1437492014,True,0.0,0.0,1,1,0,1,1,False
15994,1497967996,True,0.0,0.0,32,23,1,41,5,False
15996,1521215922,True,8.0,9.0,67,57,19,116,4,False
15997,1488316181,True,24.0,9.0,62,61,25,131,13,False
15998,1525088546,False,0.0,0.0,5,2,3,5,1,False
16000,1520730851,True,0.0,0.0,1,1,0,1,1,False
16001,1456061943,True,8.0,20.0,36,31,13,92,3,False
16002,1449493299,True,0.0,0.0,2,1,0,2,1,False
16003,1514979255,True,2.0,0.0,9,9,2,9,1,False
16004,1489654797,True,12.0,12.0,132,95,24,174,13,False
16005,1437911228,True,75.0,115.0,192,192,115,278,15,True
16006,1498205176,True,0.0,0.0,1,1,0,1,1,False
16007,1486671934,True,19.0,52.0,54,54,20,119,10,False
16008,1505192283,True,0.0,0.0,5,4,0,9,4,False
16009,1436430290,True,1.0,0.0,1,1,1,1,1,False
16010,1437960150,True,0.0,0.0,1,1,0,1,1,False
16011,1522328196,True,0.0,0.0,1,1,0,1,1,False
16012,1472116458,True,0.0,0.0,2,1,0,2,2,False
16013,1516471461,True,11.0,4.0,33,32,12,85,11,False
16014,1477820742,True,0.0,0.0,1,1,0,1,1,False
16016,1515531493,True,0.0,0.0,3,3,0,9,6,False
16017,1435176190,True,0.0,0.0,1,1,0,1,1,False
16018,1446299513,True,0.0,0.0,5,5,0,5,2,False
16020,1470369347,True,75.0,41.0,188,188,94,302,16,True
16022,1519226452,True,2.0,0.0,9,9,2,9,1,False
16023,1474787865,True,0.0,0.0,3,3,0,6,3,False
16025,1486579736,True,2.0,1.0,13,12,3,14,2,False
16026,1509378246,True,0.0,0.0,24,15,9,28,1,False
16027,1436065728,True,0.0,0.0,1,1,0,1,1,False
16028,1475496118,True,9.0,9.0,31,30,11,39,1,False
16029,1436624961,True,15.0,53.0,46,40,23,162,4,False
16030,1499174946,True,10.0,16.0,33,31,14,41,3,False
16033,1513931108,True,0.0,0.0,3,3,0,3,1,False
16034,1437665442,True,0.0,0.0,1,1,0,1,1,False
16035,1522325638,True,0.0,0.0,1,0,1,1,1,False
16038,1512549965,True,1.0,0.0,12,10,4,16,2,False
16039,1444893058,True,0.0,0.0,1,1,0,1,1,False
16040,1518972311,True,0.0,0.0,1,1,0,1,1,False
16041,1488402426,True,9.0,0.0,25,25,10,28,2,False
16042,1446803208,True,2.0,1.0,9,9,3,9,1,False
16044,1478861377,True,0.0,0.0,5,5,0,14,1,False
16045,1463919179,True,0.0,0.0,1,0,0,1,1,False
16046,1523022107,True,15.0,17.0,44,42,17,131,5,False
16048,1463469094,True,27.0,36.0,64,64,32,104,13,False
16049,1512146426,True,0.0,0.0,10,8,2,24,2,False
16051,1478097716,True,0.0,0.0,2,2,0,3,1,False
16052,1507704047,True,0.0,0.0,2,1,0,2,1,False
16053,1448908537,True,0.0,0.0,2,2,0,2,1,False
16054,1523644915,True,0.0,0.0,1,1,0,1,1,False
16055,1516704095,True,0.0,0.0,2,2,0,2,1,False
16056,1513096489,True,78.0,200.0,190,189,103,592,25,True
16057,1458329733,True,0.0,0.0,3,3,0,8,3,False
16058,1447878015,True,1.0,0.0,13,12,1,15,2,False
16059,1463256120,True,0.0,0.0,11,9,0,12,1,False
16060,1525332586,False,0.0,0.0,1,1,0,1,1,False
16061,1496306677,True,0.0,0.0,5,4,0,5,1,False
16063,1467141209,True,0.0,0.0,1,1,0,1,1,False
16065,1518371599,True,0.0,0.0,8,6,2,8,1,False
16066,1508306218,True,0.0,0.0,1,1,0,1,1,False
16067,1526055531,False,0.0,0.0,1,1,0,1,1,False
16068,1474546161,True,76.0,47.0,196,196,84,296,10,True
16069,1506161194,True,2.0,0.0,8,8,2,9,2,False
16070,1516795921,True,0.0,0.0,4,3,1,4,1,False
16071,1476575450,True,0.0,0.0,1,1,0,1,1,False
16073,1469286223,True,8.0,2.0,25,25,8,32,1,False
16074,1435241052,True,0.0,0.0,2,1,0,2,1,False
16076,1466088569,True,0.0,0.0,1,0,0,1,1,False
16078,1458291309,True,75.0,64.0,193,193,90,292,8,True
16080,1449827648,True,0.0,0.0,1,0,0,1,1,False
16081,1490548766,True,82.0,331.0,198,198,175,902,41,True
16082,1435529354,True,8.0,3.0,25,25,8,31,3,False
16084,1436360857,True,0.0,0.0,1,1,0,1,1,False
16085,1480269633,True,2.0,0.0,8,8,2,8,1,False
16086,1479405142,True,0.0,0.0,2,2,0,3,1,False
16088,1442691701,True,0.0,0.0,1,1,0,21,10,False
16089,1516255948,True,0.0,0.0,12,10,2,12,1,False
16090,1488820142,True,0.0,0.0,1,1,0,1,1,False
16091,1436206429,True,14.0,3.0,40,38,17,60,2,False
16092,1520062385,True,2.0,0.0,13,12,4,31,2,False
16093,1434351244,True,2.0,0.0,11,11,2,13,1,False
16094,1508178717,True,17.0,26.0,46,46,18,91,20,False
16097,1474103579,True,3.0,1.0,14,13,3,14,1,False
16098,1451132751,True,6.0,11.0,42,35,10,72,7,False
16099,1489591491,True,0.0,0.0,8,6,0,9,1,False
16100,1507472429,True,10.0,0.0,35,32,13,71,4,False
16101,1473289456,True,2.0,0.0,10,10,2,17,1,False
16102,1437338970,True,6.0,23.0,24,24,20,111,4,False
16103,1523370502,True,0.0,0.0,1,1,0,1,1,False
16104,1514329665,True,3.0,1.0,34,23,12,59,1,False
16105,1517587339,True,0.0,0.0,2,2,0,2,1,False
16107,1436261101,True,18.0,26.0,50,49,19,108,6,False
16109,1436013507,True,0.0,0.0,3,3,0,3,1,False
16110,1486374197,True,0.0,0.0,1,1,0,1,1,False
16112,1503692308,True,1.0,1.0,5,4,2,6,2,False
16113,1460370531,True,0.0,0.0,1,0,0,1,1,False
16114,1456737910,True,0.0,0.0,3,3,0,3,1,False
16115,1525275505,False,9.0,6.0,25,25,10,50,3,False
16116,1513168077,True,14.0,24.0,46,43,20,80,8,False
16117,1435965492,True,28.0,35.0,68,67,29,175,3,False
16118,1483786019,True,16.0,66.0,172,130,28,729,40,False
16121,1518773678,True,12.0,21.0,71,62,23,80,3,False
16123,1434481386,True,0.0,0.0,1,0,0,1,1,False
16125,1482752239,True,0.0,0.0,1,0,0,1,1,False
16127,1520856694,True,1.0,0.0,34,25,10,63,4,False
16128,1504219835,True,8.0,15.0,24,23,24,34,4,False
16129,1518607398,True,2.0,0.0,9,9,2,12,1,False
16130,1476614857,True,0.0,0.0,1,1,0,1,1,False
16132,1520878146,True,58.0,59.0,166,157,110,647,58,False
16133,1523731872,True,5.0,2.0,18,17,7,21,1,False
16135,1435651091,True,2.0,0.0,10,10,2,10,1,False
16138,1497735686,True,16.0,51.0,43,41,21,98,7,False
16139,1508849560,True,0.0,0.0,2,1,1,3,3,False
16140,1462340195,True,75.0,34.0,193,193,80,817,61,True
16141,1492529158,True,80.0,136.0,196,196,101,1293,42,True
16142,1517737413,True,43.0,55.0,119,117,61,333,25,False
16143,1497706875,True,0.0,0.0,1,0,0,1,1,False
16145,1434398281,True,3.0,0.0,17,15,4,22,1,False
16146,1511380066,True,10.0,8.0,42,36,16,109,12,False
16148,1447310860,True,0.0,0.0,2,2,0,14,6,False
16150,1491678958,True,1.0,0.0,9,8,1,16,2,False
16151,1490870503,True,24.0,18.0,63,62,25,79,5,False
16152,1434549198,True,0.0,0.0,2,2,0,2,1,False
16154,1441105799,True,2.0,2.0,6,6,4,6,1,False
16155,1488459243,True,0.0,0.0,4,3,0,4,1,False
16156,1447672364,True,0.0,0.0,1,0,0,1,1,False
16158,1446729995,True,0.0,0.0,1,1,0,1,1,False
16160,1525128393,False,27.0,2.0,79,75,33,146,4,False
16162,1506713339,True,8.0,2.0,24,23,9,39,2,False
16163,1483379158,True,9.0,1.0,28,27,9,51,3,False
16164,1468166811,True,8.0,5.0,31,28,11,44,3,False
16165,1487687311,True,0.0,0.0,1,1,0,1,1,False
16166,1479481895,True,40.0,26.0,99,99,43,193,5,False
16167,1446054088,True,0.0,0.0,1,1,0,1,1,False
16168,1438581081,True,28.0,17.0,70,69,29,146,13,False
16169,1436351983,True,0.0,0.0,1,0,0,1,1,False
16170,1510714660,True,0.0,0.0,1,1,0,1,1,False
16171,1480929263,True,0.0,0.0,1,0,0,1,1,False
16172,1471623855,True,0.0,0.0,1,0,0,1,1,False
16173,1434594461,True,2.0,0.0,28,24,2,31,1,False
16175,1525207160,False,0.0,0.0,1,1,0,1,1,False
16178,1523169766,True,2.0,0.0,8,8,2,16,2,False
16179,1461323768,True,0.0,0.0,6,5,0,7,1,False
16180,1504711186,True,2.0,1.0,11,11,3,11,1,False
16181,1445498230,True,0.0,0.0,1,0,0,1,1,False
16182,1435820019,True,2.0,0.0,9,9,2,12,1,False
16183,1473056906,True,23.0,5.0,60,59,24,108,12,False
16184,1525403665,False,14.0,15.0,44,42,20,65,8,False
16185,1502438496,True,0.0,0.0,1,1,0,1,1,False
16186,1462222948,True,3.0,1.0,26,21,6,49,13,False
16187,1459429199,True,8.0,4.0,26,26,12,88,7,False
16188,1435672438,True,0.0,0.0,4,4,0,6,1,False
16189,1469608619,True,0.0,0.0,1,1,0,1,1,False
16190,1524690959,False,30.0,43.0,69,69,38,139,11,False
16193,1497008777,True,1.0,0.0,5,5,1,5,1,False
16195,1507814924,True,20.0,28.0,61,59,28,169,8,False
16197,1519733619,True,41.0,41.0,107,106,53,174,7,False
16198,1447397928,True,0.0,0.0,1,1,0,1,1,False
16199,1494531885,True,5.0,10.0,77,70,6,207,12,False
16200,1455531637,True,0.0,0.0,2,1,0,2,1,False
16201,1444503282,True,0.0,0.0,3,3,0,3,1,False
16202,1479198870,True,0.0,0.0,1,1,0,1,1,False
16203,1478624821,True,51.0,20.0,125,125,58,161,12,False
16204,1509033409,True,2.0,0.0,13,12,3,20,2,False
16205,1519415683,True,13.0,3.0,46,41,18,132,27,False
